OBJECTID,STREET_DIR,L_LADD,L_LSRC,L_HADD,L_HSRC,R_LADD,R_LSRC,R_HADD,R_HSRC,L_POSTAL,R_POSTAL,STREET_CLA,ONEWAY,ONEWAY_DIR,DATA_ADD1,DATE_EDIT,COMMENTS,WIDTH,GGM_ID,STATUS,CHECK_,SECT_NO,SECT_OLD,ROAD_NAME_ID,SEGMENT_ID,STREET_NAME,STREET_TYPE,STREET_DIR_PREFIX,STREET_TYPE_PREFIX,ALIAS_ST_D,JURISDICTION,FULL_STREET_NAME,ROUTE,L_MUNC_ID,R_MUNC_ID,L_MUNC_FULL,R_MUNC_FULL,END_DATE,ENG_CLASS,SPEED_LIMIT,HEIGHT_LIMIT,PLAN_CLASS,WEIGHT_LIMIT,PLOW_PR,ENTRY_UID,ENTRY_WHEN,GISID,DATA_ADD,TOP_ALIAS,GLOBALID,PARENTID,NUM_PASSES,WINTER_ZON,ResurfacingStage,SHAPESTLength
4731,,2352,I,2386,I,2353,I,2387,I, , ,U,,,20020626,20020626, ,0, , ,0,4022, ,205,0,CENTRAL PARK,DR,,,,U,CENTRAL PARK DR,CENTRAL PARK DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,,,2,RDEAN,2017/11/28 12:28:06+00,4022,1970/01/01 00:00:00+00,,{C5B1F036-3CA7-437D-A0D9-94DC8A021538},,1,Z14,,182.77580625047
4732,,2388,K,2400,K,2389,K,2399,K, , ,U,,,20020626,20020626, ,0, , ,0,4023, ,205,0,CENTRAL PARK,DR,,,,U,CENTRAL PARK DR,CENTRAL PARK DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,0,50,,,,2,RDEAN,2017/11/28 12:45:20+00,4023,1970/01/01 00:00:00+00,,{A6AAD585-6CB1-4D70-9287-D8BADCB66C47},,1,Z14,,147.251698496197
4733,,519,K,533,K,520,K,534,K, , ,U,,,20020626,20021203,Orion 2001 Modifications,0, , ,0,4024, ,345,0,ESPLANADE,,,,,M,ESPLANADE,ESPLANADE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:14+00,4024,1970/01/01 00:00:00+00,,{1945B4C7-E378-432C-8FD8-DE01DAD71451},,2,P4,,5.05798863246807
4734,,1460,K,1480,K,1461,K,1481,K, , ,U,,,20020626,20020626, ,0, , ,0,4026, ,1114,0,STATIONMASTER,LANE,,,,M,STATIONMASTER LANE,STATIONMASTER LANE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:20+00,4026,1970/01/01 00:00:00+00,,{5CAACDF5-0E98-4C87-8903-F02CA59CDB24},,2,P13,,88.9523874758468
4735,,2416,K,2450,K,2417,K,2451,K, , ,A,,,20020626,20020626, ,0, , ,0,4028, ,912,0,PROUDFOOT,TRAIL,,,,M,PROUDFOOT TRAIL,PROUDFOOT TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,2,RDEAN,2017/11/28 12:54:40+00,4028,1970/01/01 00:00:00+00,,{9C6CDFDC-9A08-467F-8634-8D720091496B},,2,Z12,,223.629194734777
4736,,2243,K,2259,K,2244,K,2268,K, , ,4,,,19960409,20010223, ,0,6234, ,3,863,02132,288,8367,DEVON,RD,,,,M,DEVON RD,DEVON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,O,,2,MKUZMA,2018/06/28 13:21:54+00,863,1970/01/01 00:00:00+00,,{DEFC42CD-1762-482D-B23D-438E1F7A03CC},,2,Z6,,170.311047870927
4737,, ,K, ,K,341,K,361,K, , ,L,,,19960409,20010223, ,0,6212, ,3,1349, ,60,2575,BALBOA,CRT,,,,X,BALBOA CRT,BALBOA CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,6,50,,,,0,RDEAN,2017/11/28 13:02:15+00,1349,1970/01/01 00:00:00+00,,{D5F50117-8EA7-4D38-B821-0662ED888ACB},,,P6,,67.1647716024109
4738,,348,K,378,K,349,K,379,K, , ,4,,,19960409,19990209, ,0,8278, ,3,1350,02152,704,2576,MAPLE GROVE,DR,,,,M,MAPLE GROVE DR,MAPLE GROVE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,O,,1,RDEAN,2017/11/28 12:54:41+00,1350,1970/01/01 00:00:00+00,,{598F20D6-0AC8-458D-976E-C5277CFD762B},,2,Z6,,137.003505298609
4739,,1525,K,1535,K,1526,K,1534,K, , ,4,,,19960409,20010223, ,0,6210, ,3,1351,02120,288,2584,DEVON,RD,,,,M,DEVON RD,DEVON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,O,,2,RDEAN,2017/11/28 12:33:04+00,1351,1970/01/01 00:00:00+00,,{27089523-7C39-4FCD-9262-6D1CDC170435},,2,Z6,,111.902406498907
4740,,477,K,517,K,480,K,516,K, , ,U,,,19960409, , ,0,7983, ,3,1743,08200,112,3124,BOHEMIA,CRES,,,,M,BOHEMIA CRES,BOHEMIA CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:15+00,1743,1970/01/01 00:00:00+00,,{2321B9AC-571B-4B84-8D99-D3E30FB43514},,2,P8,,272.254899386013
4741,,452,K,488,K,453,K,487,K, , ,U,,,19960409, , ,0,8019, ,3,1744,08210,160,3067,CAESAR,AVE,,,,M,CAESAR AVE,CAESAR AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:41+00,1744,1970/01/01 00:00:00+00,,{F68CFD96-DE8C-4369-A287-AEF99FF89259},,2,P8,,102.572431359387
4742,,438,K,450,K,439,K,451,K, , ,U,,,19960409,20010223, ,0,8005, ,3,1745,08210,160,3092,CAESAR,AVE,,,,M,CAESAR AVE,CAESAR AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:16+00,1745,1970/01/01 00:00:00+00,,{21D126C7-2A93-452B-9D48-0C0141094F61},,2,P8,,87.2789409325244
4743,,2346,K,2382,K,2345,K,2381,K, , ,U,,,20010530,20030326, ,0, , ,0,3907, ,446,0,GOOSEBERRY,WAY,,,,M,GOOSEBERRY WAY,GOOSEBERRY WAY,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:16+00,3907,1970/01/01 00:00:00+00,,{70276CF8-BD72-463E-A927-69B03405A75B},,2,P30,,149.131222479408
4744,,2200,K,2266,K,2199,K,2265,K, , ,U,,,20010530,20011121, ,0, , ,0,3908, ,171,0,CANONRIDGE,CIR,,,,M,CANONRIDGE CIR,CANONRIDGE CIR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:42+00,3908,1970/01/01 00:00:00+00,,{5A436632-C169-4763-9D00-EE12F063BF9E},,2,P30,,261.512629756606
4745,,2054,K,2074,K,2055,K,2075,K, , ,1,,,20010530,20011120, ,0, , ,0,3911, ,452,0,GRAND OAK,TRAIL,,,,M,GRAND OAK TRAIL,GRAND OAK TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,C,,2,RDEAN,2017/11/28 12:54:42+00,3911,1970/01/01 00:00:00+00,,{DDD7EFCB-11A8-429D-83FC-7C5FC19BAFF4},,2,Z11,,98.8925653614584
4746,,2416,K,2432,K,2415,K,2431,K, , ,U,,,20011115,20011120, ,0, , ,0,3912, ,513,0,HEMMFORD,DR,,,,M,HEMMFORD DR,HEMMFORD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:21+00,3912,1970/01/01 00:00:00+00,,{6F102CD1-A901-449A-B5A2-925C62307504},,2,P31,,78.082614932198
4747,,2434,K,2452,K,2433,K,2451,K, , ,U,,,20011115,20011120, ,0, , ,0,3913, ,513,0,HEMMFORD,DR,,,,M,HEMMFORD DR,HEMMFORD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:33:05+00,3913,1970/01/01 00:00:00+00,,{AB7191FD-BC5C-445A-B0BB-9605AF9D2645},,2,P31,,74.5186152965943
4748,,2454,K,2508,K,2453,K,2507,K, , ,U,,,20011115,20011120, ,0, , ,0,3914, ,513,0,HEMMFORD,DR,,,,M,HEMMFORD DR,HEMMFORD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:33:05+00,3914,1970/01/01 00:00:00+00,,{76C8F5E0-FD29-459B-8D89-6868BFCEE645},,2,P31,,212.080951629464
4749,,2062,K,2090,K,2063,K,2091,K, , ,U,,,20011115,20011120, ,0, , ,0,3915, ,571,0,JAGUAR,LANE,,,,M,JAGUAR LANE,JAGUAR LANE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:22+00,3915,1970/01/01 00:00:00+00,,{B5671489-D267-42FB-AE86-C53288CE15D7},,2,P31,,134.271144517145
4750,,2062,K,2118,K,2063,K,2119,K, , ,U,,,20011115,20011121, ,0, , ,0,3916, ,512,0,HELMSLEY,AVE,,,,M,HELMSLEY AVE,HELMSLEY AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:22+00,3916,1970/01/01 00:00:00+00,,{D165E2D3-8F36-47DB-A26E-3F7D59AF8B9D},,2,P31,,204.167065417571
4751,,2510,K,2524,K,2509,K,2523,K, , ,U,,,20011115,20011120, ,0, , ,0,3917, ,513,0,HEMMFORD,DR,,,,M,HEMMFORD DR,HEMMFORD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:43+00,3917,1970/01/01 00:00:00+00,,{817CFD98-B13E-47BD-8420-5D3ED7276E4A},,2,P31,,67.8197098421678
4752,,2526,K,2550,K,2525,K,2549,K, , ,U,,,20011115,20011120, ,0, , ,0,3918, ,513,0,HEMMFORD,DR,,,,M,HEMMFORD DR,HEMMFORD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:17+00,3918,1970/01/01 00:00:00+00,,{719E061F-2336-4885-AFAC-C03AB1812B4E},,2,P31,,119.386919528027
4753,,1401,K,1421,K,1402,K,1422,K, , ,U,,,20011120,20011121, ,0, , ,0,3919, ,884,0,PINERY,CRES,,,,M,PINERY CRES,PINERY CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:45:23+00,3919,1970/01/01 00:00:00+00,,{20769DAE-2898-4178-9C10-EC6A90C6B0F4},,1,Z15,,86.4800732256761
4754,,2336,K,2378,K,2337,K,2379,K, , ,U,,,20011120,20011121, ,0, , ,0,3920, ,110,0,BLUESTREAM,DR,,,,M,BLUESTREAM DR,BLUESTREAM DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:17+00,3920,1970/01/01 00:00:00+00,,{AF11E154-9245-499A-AE6F-D20D3D9715AF},,2,P21,,170.598809382183
4755,,2380,K,2416,K,2381,K,2417,K, , ,U,,,20011120,20011121, ,0, , ,0,3921, ,110,0,BLUESTREAM,DR,,,,M,BLUESTREAM DR,BLUESTREAM DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:18+00,3921,1970/01/01 00:00:00+00,,{FC69B78C-914C-4004-990C-0FE112A69740},,2,P21,,151.338386588011
4756,,2336,K,2402,K,2337,K,2403,K, , ,U,,,20011120,20011121, ,0, , ,0,3922, ,275,0,DARLINGTON,TRAIL,,,,M,DARLINGTON TRAIL,DARLINGTON TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:18+00,3922,1970/01/01 00:00:00+00,,{A49A5B3A-2201-45B9-BDCE-5EBA9BF9C593},,2,P21,,243.975089890311
4757,,1423,K,1439,K,1424,K,1440,K, , ,U,,,20011120,20011121, ,0, , ,0,3923, ,884,0,PINERY,CRES,,,,M,PINERY CRES,PINERY CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 13:02:19+00,3923,1970/01/01 00:00:00+00,,{545C845C-4C6A-4709-B1E0-D59B0F590354},,1,Z15,,85.8843501575443
4758,,1379,K,1449,K,1380,K,1450,K, , ,U,,,20011120,20011121, ,0, , ,0,3925, ,233,0,CLEARWATER,CRES,,,,M,CLEARWATER CRES,CLEARWATER CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:23+00,3925,1970/01/01 00:00:00+00,,{16C56945-E514-424D-9015-15A9DAE58E60},,2,P21,,255.531508052103
4759,,2020,K,2034,K,2021,K,2035,K, , ,U,,,20010530,20011121, ,0, , ,0,3926, ,606,0,LAGOON,CRT,,,,M,LAGOON CRT,LAGOON CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:43+00,3926,1970/01/01 00:00:00+00,,{5B9D213F-5079-4787-9ADF-01C537AC2408},,2,P30,,52.7726175908926
4760,,2396,K,2410,K,2395,K,2409,K, , ,U,,,20010530,20011121, ,0, , ,0,3927, ,140,0,BROCKBERRY,CRES,,,,M,BROCKBERRY CRES,BROCKBERRY CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:19+00,3927,1970/01/01 00:00:00+00,,{5277B20C-A140-4F14-AC26-569B9E1896EF},,2,P30,,62.1930360198669
4761,,2332,K,2396,K,2331,K,2395,K, , ,U,,,20010530,20011121, ,0, , ,0,3928, ,140,0,BROCKBERRY,CRES,,,,M,BROCKBERRY CRES,BROCKBERRY CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:20+00,3928,1970/01/01 00:00:00+00,,{C28CEED8-591E-4CA0-8FD3-C5C96884E947},,2,P30,,224.433725600458
4762,,2042,K,2056,K,2043,K,2057,K, , ,U,,,20010530,20011121, ,0, , ,0,3929, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:24+00,3929,1970/01/01 00:00:00+00,,{6D150836-2B1B-4182-9476-3EC39ED98AA5},,2,P30,,73.6176689252342
4763,,2058,K,2100,K,2059,K,2101,K, , ,U,,,20010530,20011121, ,0, , ,0,3930, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:44+00,3930,1970/01/01 00:00:00+00,,{42E2BAC5-6894-455A-9013-C866FF9E85F0},,2,P30,,169.137417750221
4764,,2108,I,2126,I,2109,K,2127,I, , ,U,,,20010530,20011121, ,0, , ,0,3931, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:20+00,3931,1970/01/01 00:00:00+00,,{C843A4B2-70F2-4D00-84D1-31F7AF8870DD},,2,P30,,66.94421081607
4765,,2128,K,2142,K,2129,K,2143,K, , ,U,,,20010530,20011121, ,0, , ,0,3932, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:44+00,3932,1970/01/01 00:00:00+00,,{FD4DF3C3-C3B3-4CD3-A20D-6D740B6241DB},,2,P30,,65.6716379443298
4767,,2336,K,2408,K,2335,K,2409,K, , ,U,,,20010530,20011121, ,0, , ,0,3934, ,245,0,COPPERWOOD,DR,,,,M,COPPERWOOD DR,COPPERWOOD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:21+00,3934,1970/01/01 00:00:00+00,,{87167E6C-8BC6-4EE1-BC5B-64227CE2F49C},,2,P30,,232.809956542196
4769,,2332,K,2408,K,2333,K,2409,K, , ,U,,,20010530,20011121, ,0, , ,0,3936, ,674,0,LIONSTONE,DR,,,,M,LIONSTONE DR,LIONSTONE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:54:45+00,3936,1970/01/01 00:00:00+00,,{7BD30E4B-6C5E-4568-976B-E2E34F767356},,1,Z11,,212.795002043217
4770,,2144,K,2158,K,2145,K,2159,K, , ,U,,,20010530,20011121, ,0, , ,0,3937, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:33:06+00,3937,1970/01/01 00:00:00+00,,{17AB5BAA-84B8-4C16-BD30-4EC8B60BB875},,1,Z11,,67.2335155055827
4771,,2160,K,2172,K,2161,K,2173,K, , ,U,,,20010530,20011121, ,0, , ,0,3938, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:33:06+00,3938,1970/01/01 00:00:00+00,,{AF7C5E75-2E98-422A-A62A-FCF88A8D308F},,1,Z11,,64.2091567881671
4772,,2174,K,2204,K,2175,K,2203,K, , ,U,,,20010530,20011121, ,0, , ,0,3939, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:33:07+00,3939,1970/01/01 00:00:00+00,,{6168BA0B-E038-4F93-BF2F-E244795EA256},,1,Z11,,89.4395334257165
4773,,2084,K,2170,K,2085,K,2171,K, , ,U,,,20010530,20011121, ,0, , ,0,3940, ,102,0,BLACKFOREST,CRES,,,,M,BLACKFOREST CRES,BLACKFOREST CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:24+00,3940,1970/01/01 00:00:00+00,,{53D659D6-8601-4AB5-94B2-A961F7149807},,2,P30,,265.624231828106
4774,,2206,K,2240,K,2205,K,2241,K, , ,U,,,20010530,20011121, ,0, , ,0,3941, ,48,0,ASHMORE,DR,,,,M,ASHMORE DR,ASHMORE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:33:07+00,3941,1970/01/01 00:00:00+00,,{BCC6CA4D-3D48-4A21-A863-F6DE1AFB9C4D},,1,Z11,,109.576143912489
4775,,2896,K,2936,K,2895,K,2937,K, , ,3,,,20010530,20011121, ,0, , ,0,3942, ,1304,0,WESTOAK TRAILS,BLVD,,,,M,WESTOAK TRAILS BLVD,WESTOAK TRAILS BLVD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,40,,C,,2,RDEAN,2017/11/28 12:28:06+00,3942,1970/01/01 00:00:00+00,,{F631FD40-A73D-4B81-9350-26527F5A3F70},,2,Z11,,257.695745416258
4776,,2504,K,2528,K,2505,K,2529,K, , ,4,,,19960409,19990216, ,0,6983, ,3,2341,02820,496,8176,HARMAN,GATE,,,,M,HARMAN GATE,HARMAN GATE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,C,,2,RDEAN,2017/11/28 12:54:45+00,2341,1970/01/01 00:00:00+00,,{9B98492E-B5F2-42E8-8F5E-7213AE93AFD6},,1,Z13,,87.7592784467944
4777,,192,K,210,K,191,K,209,K, , ,U,,,19970711,19990216, ,0, , ,0,2342, ,667,8175,LEXINGTON,RD,,,,M,LEXINGTON RD,LEXINGTON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:21+00,2342,1970/01/01 00:00:00+00,,{C9C7D540-3913-4C4D-9A64-DDCB24BC78D2},,2,P26,,92.536127371072
4778,,86,K,110,K,85,K,109,K, , ,U,,,19960409,19990216, ,0,6987, ,3,2343,12430,550,2685,HOWELL,RD,,,,M,HOWELL RD,HOWELL RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:54:46+00,2343,1970/01/01 00:00:00+00,,{51810275-F78B-40C8-8BC6-F335C2094C6C},,1,Z13,,107.367784355984
4779,,80,K,108,K,81,K,109,K, , ,4,,,19960409,19990216, ,0,6992, ,3,2344,02846,955,2660,RIVER GLEN,BLVD,,,,M,RIVER GLEN BLVD,RIVER GLEN BLVD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,C,,2,RDEAN,2017/11/28 12:45:25+00,2344,1970/01/01 00:00:00+00,,{46AFBF11-4F8F-4682-9F04-7B8A9D163C28},,2,Z13,,142.535347847581
4780,,118,K,136,K,119,K,137,K, , ,U,,,19960409,19990216, ,0,18165, ,3,2345, ,1298,2657,WESTCHESTER,RD,,,,M,WESTCHESTER RD,WESTCHESTER RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:46+00,2345,1970/01/01 00:00:00+00,,{4584C355-FE6C-4EAD-9394-408F746ED611},,2,P26,,81.341454888201
4781,,2574,K,2682,K,2573,K,2681,K, , ,U,,,19960409,20010223, ,0,18163, ,3,2346, ,195,2678,CASTLE HILL,CRES,,,,M,CASTLE HILL CRES,CASTLE HILL CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:47+00,2346,1970/01/01 00:00:00+00,,{9E1776A8-6E58-4E9D-B76E-A4EEF1A5277F},,2,P26,,362.813564367993
4782,,138,K,154,K,139,K,155,K, , ,U,,,19960409,20010223, ,0,18164, ,3,2347, ,1298,2677,WESTCHESTER,RD,,,,M,WESTCHESTER RD,WESTCHESTER RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:25+00,2347,1970/01/01 00:00:00+00,,{BF0467F8-A1C4-4A56-B649-04536E0FB0E7},,2,P26,,87.9816120881063
4783,,170,K,188,K,171,K,189,K, , ,4,,,19960409,20010223, ,0,18160, ,3,2348,02846,955,2723,RIVER GLEN,BLVD,,,,M,RIVER GLEN BLVD,RIVER GLEN BLVD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,C,,2,RDEAN,2017/11/28 12:45:26+00,2348,1970/01/01 00:00:00+00,,{A702E0F5-6A82-4852-9077-D39641DE629C},,2,Z13,,93.5888728535667
4784,,2560,K,2572,K,2561,K,2571,K, , ,U,,,19960409,20010223, ,0,18161, ,3,2349, ,195,2698,CASTLE HILL,CRES,,,,M,CASTLE HILL CRES,CASTLE HILL CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:54:47+00,2349,1970/01/01 00:00:00+00,,{9651F0E8-329D-4BCC-AD59-D844AA3CE93C},,2,P26,,93.7254817127161
4785,,2570,K,2722,K,2571,K,2723,K, , ,U,,,19960409,19990216, ,0,18168, ,3,2350, ,290,2640,DEVONSLEY,CRES,,,,M,DEVONSLEY CRES,DEVONSLEY CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:26+00,2350,1970/01/01 00:00:00+00,,{6347D8E2-D166-463C-9336-85291D8B68F2},,2,P26,,525.473887969876
4786,,98,K,116,K,99,K,117,K, , ,U,,,19960409,20010223, ,0,18166, ,3,2351, ,1298,2639,WESTCHESTER,RD,,,,M,WESTCHESTER RD,WESTCHESTER RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:48+00,2351,1970/01/01 00:00:00+00,,{049B4A91-7E86-4995-A932-02EF2CB4C8B5},,2,P26,,90.3118143963064
4787,,260,K,264,K,261,K,263,K, , ,U,,,19960409,20010223, ,0,18169, ,3,2352,12430,1300,2647,WESTFIELD,TRAIL,,,,M,WESTFIELD TRAIL,WESTFIELD TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:45:27+00,2352,1970/01/01 00:00:00+00,,{7ACC811E-8609-42FC-AF08-347C78553B9C},,2,P26,,94.9535359744323
4788,,70,K,96,K,71,K,97,K, , ,U,,,19960409,20010223, ,0,18167, ,3,2353, ,1298,2629,WESTCHESTER,RD,,,,M,WESTCHESTER RD,WESTCHESTER RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:48+00,2353,1970/01/01 00:00:00+00,,{8F5CD275-9766-4449-8578-8686978FBE5B},,2,P26,,106.190671684211
4789,,48,K,68,K,49,K,69,K, , ,U,,,19960409,19990216, ,0,6066, ,3,2354, ,876,2617,PIKE,RD,,,,M,PIKE RD,PIKE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:54:49+00,2354,1970/01/01 00:00:00+00,,{66CEEDB5-C832-4469-9710-13BDD8A80418},,2,P26,,112.926555240759
4790,,138,K,258,K,139,K,259,K, , ,U,,,19960409,20010223, ,0,7000, ,3,2355,12430,1300,8183,WESTFIELD,TRAIL,,,,M,WESTFIELD TRAIL,WESTFIELD TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:02:22+00,2355,1970/01/01 00:00:00+00,,{F9488503-A5C0-434C-B1C7-8AFAEEAFF751},,2,P26,,388.001307055611
4791,,10,K,42,K,11,K,43,, , ,U,,,19970711, , ,0, , ,0,2356, ,932,8180,RED MAPLE,LANE,,,,M,RED MAPLE LANE,RED MAPLE LANE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:45:27+00,2356,1970/01/01 00:00:00+00,,{F5150F5F-CF25-483E-B6B2-948944B1A4FC},,2,P26,,120.289284231747
